"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight","dist_meters","estimate_err"
"sub14","SL",100,-30,6,"Number","680",6,"",0,6131,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",75,-10,1,"Number","912",1,"",0,1852,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",50,-30,6,"Number","1035",6,"",0,4890,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",75,0,3,"Number","775",3,"",0,2572,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",25,0,3,"Number","2495",2,"",0,4796,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,2,-1
"sub14","SL",100,0,3,"Number","1042",3,"",0,1579,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",100,-10,6,"Number","999",6,"",0,4281,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",15,-10,3,"Number","792",3,"",0,2827,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",150,-30,6,"Number","970",6,"",0,4212,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",15,-30,3,"Number","722",2,"",0,5828,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,2,-1
"sub14","SL",50,-20,6,"Number","713",6,"",0,5139,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",100,-20,6,"Number","1177",6,"",0,3377,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",25,-20,6,"Number","1028",5,"",0,5604,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,5,-1
"sub14","SL",15,0,1,"Number","678",1,"",0,1661,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",150,0,3,"Number","438",3,"",0,2026,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",15,-30,1,"Number","1127",1,"",0,2148,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",25,-20,1,"Number","1058",1,"",0,1523,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",200,-30,1,"Number","832",1,"",0,1589,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",200,0,1,"Number","1105",1,"",0,2403,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",25,-30,3,"Number","842",3,"",0,1858,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",200,-30,3,"Number","666",3,"",0,1874,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",50,0,1,"Number","633",1,"",0,1446,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",200,-20,3,"Number","832",3,"",0,2076,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",100,-10,3,"Number","728",3,"",0,1372,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",100,-20,1,"Number","643",1,"",0,1160,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",75,-10,6,"Number","737",5,"",0,3651,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,5,-1
"sub14","SL",100,-30,1,"Number","626",1,"",0,1181,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",150,-20,1,"Number","901",1,"",0,1938,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",200,0,6,"Number","746",6,"",0,3507,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",50,0,6,"Number","471",4,"",0,5331,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,4,-2
"sub14","SL",200,-10,6,"Number","478",6,"",0,3922,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",50,-20,1,"Number","596",1,"",0,1966,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",100,0,6,"Number","561",5,"",0,4862,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,5,-1
"sub14","SL",75,0,1,"Number","416",1,"",0,2332,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",75,0,6,"Number","494",6,"",0,3068,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",75,-20,1,"Number","463",1,"",0,1468,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",150,-20,3,"Number","401",3,"",0,1929,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",150,0,6,"Number","512",4,"",0,8523,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,4,-2
"sub14","SL",200,-20,6,"Number","339",6,"",0,6939,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",50,-10,6,"Number","356",5,"",0,3594,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,5,-1
"sub14","SL",150,-10,1,"Number","447",1,"",0,1619,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",200,-20,1,"Number","349",1,"",0,1756,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",50,-10,3,"Number","536",3,"",0,1700,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",200,-30,6,"Number","472",6,"",0,4502,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,6,0
"sub14","SL",75,-20,6,"Number","349",5,"",0,5438,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,5,-1
"sub14","SL",100,-30,3,"Number","2186",3,"",0,8539,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",75,-30,3,"Number","559",3,"",0,1728,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",25,-10,1,"Number","422",1,"",0,1623,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub14","SL",25,-10,3,"Number","480",3,"",0,1628,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,3,0
"sub14","SL",25,0,1,"Number","373",1,"",0,1603,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1853,966,1,0
"sub1","SL",150,-30,6,"Number","4589.94999999413",4,"",0,3619.19000001217,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",150,-10,3,"Number","1076.08500000788",3,"",0,1988.33000000741,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",100,-20,1,"Number","1752.39000000875",1,"",0,1747.53500000224,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",15,-20,3,"Number","940.784999998868",3,"",0,2813.00999999803,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",150,-10,1,"Number","1188.87000001268",1,"",0,1298.08000000776,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",15,-20,6,"Number","769.345000007888",4,"",0,4311.80500000482,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",100,0,3,"Number","976.934999998775",3,"",0,1372.81999998959,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",75,-30,3,"Number","643.525000006775",3,"",0,1358.71499999485,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",150,-20,1,"Number","857.424999994691",1,"",0,1214.93000000191,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",150,0,3,"Number","676.309999995283",3,"",0,1295.35999998916,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",15,-30,1,"Number","672.019999998156",1,"",0,1067.18999998702,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",50,-20,6,"Number","772.024999998393",5,"",0,3500.42500000563,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",75,-10,1,"Number","700.084999989485",1,"",0,1013.51499999873,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",75,-30,1,"Number","728.389999989304",1,"",0,1670.24500000116,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",150,-20,6,"Number","671.305000010761",4,"",0,2419.98500000045,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",50,0,3,"Number","661.764999997104",3,"",0,1468.55999999389,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",15,-30,6,"Number","671.430000002147",3,"",0,1582.28000000236,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,-3
"sub1","SL",25,-10,1,"Number","760.930000004009",1,"",0,1028.99999999499,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",50,-20,3,"Number","687.355000001844",3,"",0,1406.49999999732,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",50,0,6,"Number","803.159999995842",4,"",0,3670.44000000169,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",25,0,3,"Number","581.139999994775",2,"",0,1702.65999999538,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,2,-1
"sub1","SL",100,-10,3,"Number","584.884999989299",3,"",0,1260.49500000954,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",50,-20,1,"Number","843.634999997448",1,"",0,1071.57500000903,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",25,-20,1,"Number","632.035000002361",1,"",0,1064.05499999528,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",75,-20,6,"Number","725.1949999918",5,"",0,2060.44500001008,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",100,-30,1,"Number","622.150000010151",1,"",0,1066.24000000011,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",75,0,3,"Number","639.284999997471",3,"",0,1069.23999999708,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",200,-20,1,"Number","675.54999999993",1,"",0,1034.90499999316,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",15,0,3,"Number","722.054999991087",2,"",0,1816.43500000064,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,2,-1
"sub1","SL",50,-30,6,"Number","811.730000001262",5,"",0,1931.84000000474,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",200,-10,3,"Number","662.695000006352",3,"",0,1200.38500000373,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",25,-20,6,"Number","1839.82999999716",4,"",0,1857.18500000075,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",15,-30,3,"Number","587.629999994533",2,"",0,1535.28499999084,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,2,-1
"sub1","SL",75,0,6,"Number","711.524999991525",6,"",0,2711.41499999794,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,6,0
"sub1","SL",50,-10,1,"Number","660.845000005793",1,"",0,829.199999992852,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",50,-10,3,"Number","616.439999997965",3,"",0,2688.76999999338,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",200,-10,6,"Number","1341.7300000001",5,"",0,1689.85500000417,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",150,-30,3,"Number","650.244999997085",3,"",0,1366.20000000403,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",15,-20,1,"Number","511.190000004717",1,"",0,1045.33999999694,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",25,-30,6,"Number","604.185000003781",3,"",0,3065.64500000968,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,-3
"sub1","SL",150,-10,6,"Number","663.379999998142",6,"",0,4356.14999999234,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,6,0
"sub1","SL",50,-10,6,"Number","507.590000008349",5,"",0,3502.1049999923,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",75,-20,1,"Number","751.375000007101",1,"",0,1179.73500001244,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",75,-10,3,"Number","1938.60500000301",3,"",0,1442.01500000781,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",150,-30,1,"Number","735.149999993155",1,"",0,1917.8350000002,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",200,-10,1,"Number","655.12999999919",1,"",0,1030.42000001005,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",15,0,1,"Number","660.210000001825",1,"",0,1348.81499999028,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",50,0,1,"Number","782.844999994268",1,"",0,1085.16999999119,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",50,-30,3,"Number","710.785000002943",2,"",0,1199.85000000452,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,2,-1
"sub1","SL",200,0,1,"Number","648.600000000442",1,"",0,934.764999998151,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",100,-10,1,"Number","713.354999999865",1,"",0,2283.38999999687,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",100,0,1,"Number","663.699999990058",1,"",0,1413.710000008,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",150,0,6,"Number","583.765000003041",5,"",0,5055.77000000631,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,5,-1
"sub1","SL",15,0,6,"Number","536.744999990333",4,"",0,2958.02499999991,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,4,-2
"sub1","SL",15,-10,1,"Number","559.439999997267",1,"",0,1349.61000000476,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",25,-20,3,"Number","1147.51000000979",3,"",0,1730.20999999426,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",100,-20,3,"Number","716.560000000754",3,"",0,1468.85499999917,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",200,-30,6,"Number","742.619999989984",6,"",0,2393.49499999662,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,6,0
"sub1","SL",25,-30,3,"Number","591.950000001816",3,"",0,1849.31499999948,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",100,0,6,"Number","714.520000008866",6,"",0,4134.66999999946,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,6,0
"sub1","SL",75,-30,6,"Number","861.264999999432",6,"",0,4529.00999999838,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,6,0
"sub1","SL",200,-30,1,"Number","583.994999993593",1,"",0,984.414999998873,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
"sub1","SL",200,-20,3,"Number","644.870000003837",3,"",0,1343.20499999728,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,3,0
"sub1","SL",75,0,1,"Number","558.850000001257",1,"",0,1110.63000001013,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,632,1,0
